IITMandi_YouTube/eng/eng_151.wav | True: English | Pred: Sindhi | Similarity: 0.5206 | MISMATCH
IITMandi_YouTube/tam/tam_9.wav | True: Tamil | Pred: English | Similarity: 0.6083 | MISMATCH
IITMandi_YouTube/tam/tam_324.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5480 | MISMATCH
IITMandi_YouTube/tam/tam_318.wav | True: Tamil | Pred: English | Similarity: 0.6240 | MISMATCH
IITMandi_YouTube/tam/tam_326.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5415 | MISMATCH
IITMandi_YouTube/tam/tam_13.wav | True: Tamil | Pred: English | Similarity: 0.6322 | MISMATCH
IITMandi_YouTube/tam/tam_118.wav | True: Tamil | Pred: Assamese | Similarity: 0.5405 | MISMATCH
IITMandi_YouTube/tam/tam_124.wav | True: Tamil | Pred: Bengali | Similarity: 0.5928 | MISMATCH
IITMandi_YouTube/tam/tam_130.wav | True: Tamil | Pred: Bengali | Similarity: 0.5250 | MISMATCH
IITMandi_YouTube/tam/tam_291.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5580 | MISMATCH
IITMandi_YouTube/tam/tam_285.wav | True: Tamil | Pred: Assamese | Similarity: 0.5732 | MISMATCH
IITMandi_YouTube/tam/tam_252.wav | True: Tamil | Pred: English | Similarity: 0.6167 | MISMATCH
IITMandi_YouTube/tam/tam_246.wav | True: Tamil | Pred: English | Similarity: 0.6143 | MISMATCH
IITMandi_YouTube/tam/tam_247.wav | True: Tamil | Pred: English | Similarity: 0.6103 | MISMATCH
IITMandi_YouTube/tam/tam_253.wav | True: Tamil | Pred: English | Similarity: 0.6320 | MISMATCH
IITMandi_YouTube/tam/tam_284.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5542 | MISMATCH
IITMandi_YouTube/tam/tam_290.wav | True: Tamil | Pred: Assamese | Similarity: 0.5486 | MISMATCH
IITMandi_YouTube/tam/tam_131.wav | True: Tamil | Pred: Bengali | Similarity: 0.5442 | MISMATCH
IITMandi_YouTube/tam/tam_125.wav | True: Tamil | Pred: Bengali | Similarity: 0.5682 | MISMATCH
IITMandi_YouTube/tam/tam_119.wav | True: Tamil | Pred: Bengali | Similarity: 0.5987 | MISMATCH
IITMandi_YouTube/tam/tam_12.wav | True: Tamil | Pred: English | Similarity: 0.6379 | MISMATCH
IITMandi_YouTube/tam/tam_327.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5757 | MISMATCH
IITMandi_YouTube/tam/tam_302.wav | True: Tamil | Pred: English | Similarity: 0.5949 | MISMATCH
IITMandi_YouTube/tam/tam_316.wav | True: Tamil | Pred: Assamese | Similarity: 0.5262 | MISMATCH
IITMandi_YouTube/tam/tam_7.wav | True: Tamil | Pred: English | Similarity: 0.6290 | MISMATCH
IITMandi_YouTube/tam/tam_37.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5646 | MISMATCH
IITMandi_YouTube/tam/tam_23.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5320 | MISMATCH
IITMandi_YouTube/tam/tam_100.wav | True: Tamil | Pred: English | Similarity: 0.5786 | MISMATCH
IITMandi_YouTube/tam/tam_114.wav | True: Tamil | Pred: Assamese | Similarity: 0.4853 | MISMATCH
IITMandi_YouTube/tam/tam_128.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5184 | MISMATCH
IITMandi_YouTube/tam/tam_289.wav | True: Tamil | Pred: Assamese | Similarity: 0.5515 | MISMATCH
IITMandi_YouTube/tam/tam_276.wav | True: Tamil | Pred: English | Similarity: 0.5905 | MISMATCH
IITMandi_YouTube/tam/tam_262.wav | True: Tamil | Pred: Bengali | Similarity: 0.5594 | MISMATCH
IITMandi_YouTube/tam/tam_263.wav | True: Tamil | Pred: English | Similarity: 0.6318 | MISMATCH
IITMandi_YouTube/tam/tam_277.wav | True: Tamil | Pred: English | Similarity: 0.5645 | MISMATCH
IITMandi_YouTube/tam/tam_288.wav | True: Tamil | Pred: Assamese | Similarity: 0.6206 | MISMATCH
IITMandi_YouTube/tam/tam_129.wav | True: Tamil | Pred: Assamese | Similarity: 0.4617 | MISMATCH
IITMandi_YouTube/tam/tam_115.wav | True: Tamil | Pred: Assamese | Similarity: 0.4115 | MISMATCH
IITMandi_YouTube/tam/tam_101.wav | True: Tamil | Pred: English | Similarity: 0.6074 | MISMATCH
IITMandi_YouTube/tam/tam_22.wav | True: Tamil | Pred: Bengali | Similarity: 0.5762 | MISMATCH
IITMandi_YouTube/tam/tam_6.wav | True: Tamil | Pred: English | Similarity: 0.5888 | MISMATCH
IITMandi_YouTube/tam/tam_36.wav | True: Tamil | Pred: Assamese | Similarity: 0.5257 | MISMATCH
IITMandi_YouTube/tam/tam_317.wav | True: Tamil | Pred: Manipuri | Similarity: 0.5546 | MISMATCH
IITMandi_YouTube/tam/tam_303.wav | True: Tamil | Pred: English | Similarity: 0.6099 | MISMATCH
IITMandi_YouTube/tam/tam_315.wav | True: Tamil | Pred: Manipuri | Similarity: 0.5871 | MISMATCH
IITMandi_YouTube/tam/tam_301.wav | True: Tamil | Pred: Marathi | Similarity: 0.6129 | MISMATCH
IITMandi_YouTube/tam/tam_20.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5925 | MISMATCH
IITMandi_YouTube/tam/tam_34.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5799 | MISMATCH
IITMandi_YouTube/tam/tam_4.wav | True: Tamil | Pred: English | Similarity: 0.6184 | MISMATCH
IITMandi_YouTube/tam/tam_117.wav | True: Tamil | Pred: Assamese | Similarity: 0.5803 | MISMATCH
IITMandi_YouTube/tam/tam_103.wav | True: Tamil | Pred: English | Similarity: 0.6159 | MISMATCH
IITMandi_YouTube/tam/tam_261.wav | True: Tamil | Pred: Bengali | Similarity: 0.5270 | MISMATCH
IITMandi_YouTube/tam/tam_275.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5138 | MISMATCH
IITMandi_YouTube/tam/tam_249.wav | True: Tamil | Pred: Punjabi | Similarity: 0.6036 | MISMATCH
IITMandi_YouTube/tam/tam_248.wav | True: Tamil | Pred: Bengali | Similarity: 0.5385 | MISMATCH
IITMandi_YouTube/tam/tam_274.wav | True: Tamil | Pred: Bengali | Similarity: 0.5744 | MISMATCH
IITMandi_YouTube/tam/tam_260.wav | True: Tamil | Pred: English | Similarity: 0.5419 | MISMATCH
IITMandi_YouTube/tam/tam_102.wav | True: Tamil | Pred: English | Similarity: 0.5933 | MISMATCH
IITMandi_YouTube/tam/tam_116.wav | True: Tamil | Pred: Assamese | Similarity: 0.5325 | MISMATCH
IITMandi_YouTube/tam/tam_35.wav | True: Tamil | Pred: English | Similarity: 0.5527 | MISMATCH
IITMandi_YouTube/tam/tam_5.wav | True: Tamil | Pred: English | Similarity: 0.6079 | MISMATCH
IITMandi_YouTube/tam/tam_21.wav | True: Tamil | Pred: Sindhi | Similarity: 0.4825 | MISMATCH
IITMandi_YouTube/tam/tam_328.wav | True: Tamil | Pred: Assamese | Similarity: 0.5387 | MISMATCH
IITMandi_YouTube/tam/tam_300.wav | True: Tamil | Pred: English | Similarity: 0.5705 | MISMATCH
IITMandi_YouTube/tam/tam_314.wav | True: Tamil | Pred: Hindi | Similarity: 0.5869 | MISMATCH
IITMandi_YouTube/tam/tam_310.wav | True: Tamil | Pred: English | Similarity: 0.5975 | MISMATCH
IITMandi_YouTube/tam/tam_304.wav | True: Tamil | Pred: English | Similarity: 0.6166 | MISMATCH
IITMandi_YouTube/tam/tam_19.wav | True: Tamil | Pred: English | Similarity: 0.6381 | MISMATCH
IITMandi_YouTube/tam/tam_25.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5697 | MISMATCH
IITMandi_YouTube/tam/tam_1.wav | True: Tamil | Pred: Urdu | Similarity: 0.6048 | MISMATCH
IITMandi_YouTube/tam/tam_31.wav | True: Tamil | Pred: Bengali | Similarity: 0.5844 | MISMATCH
IITMandi_YouTube/tam/tam_112.wav | True: Tamil | Pred: Assamese | Similarity: 0.5798 | MISMATCH
IITMandi_YouTube/tam/tam_106.wav | True: Tamil | Pred: English | Similarity: 0.5540 | MISMATCH
IITMandi_YouTube/tam/tam_258.wav | True: Tamil | Pred: Bengali | Similarity: 0.5231 | MISMATCH
IITMandi_YouTube/tam/tam_264.wav | True: Tamil | Pred: English | Similarity: 0.6533 | MISMATCH
IITMandi_YouTube/tam/tam_270.wav | True: Tamil | Pred: English | Similarity: 0.5718 | MISMATCH
IITMandi_YouTube/tam/tam_271.wav | True: Tamil | Pred: English | Similarity: 0.6061 | MISMATCH
IITMandi_YouTube/tam/tam_265.wav | True: Tamil | Pred: English | Similarity: 0.6673 | MISMATCH
IITMandi_YouTube/tam/tam_259.wav | True: Tamil | Pred: English | Similarity: 0.5694 | MISMATCH
IITMandi_YouTube/tam/tam_107.wav | True: Tamil | Pred: English | Similarity: 0.6770 | MISMATCH
IITMandi_YouTube/tam/tam_113.wav | True: Tamil | Pred: Assamese | Similarity: 0.5729 | MISMATCH
IITMandi_YouTube/tam/tam_30.wav | True: Tamil | Pred: English | Similarity: 0.4330 | MISMATCH
IITMandi_YouTube/tam/tam_24.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5792 | MISMATCH
IITMandi_YouTube/tam/tam_18.wav | True: Tamil | Pred: English | Similarity: 0.6168 | MISMATCH
IITMandi_YouTube/tam/tam_305.wav | True: Tamil | Pred: English | Similarity: 0.6235 | MISMATCH
IITMandi_YouTube/tam/tam_311.wav | True: Tamil | Pred: English | Similarity: 0.6004 | MISMATCH
IITMandi_YouTube/tam/tam_307.wav | True: Tamil | Pred: English | Similarity: 0.6185 | MISMATCH
IITMandi_YouTube/tam/tam_313.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5684 | MISMATCH
IITMandi_YouTube/tam/tam_32.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5541 | MISMATCH
IITMandi_YouTube/tam/tam_2.wav | True: Tamil | Pred: Urdu | Similarity: 0.6206 | MISMATCH
IITMandi_YouTube/tam/tam_26.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5444 | MISMATCH
IITMandi_YouTube/tam/tam_139.wav | True: Tamil | Pred: Bengali | Similarity: 0.5621 | MISMATCH
IITMandi_YouTube/tam/tam_105.wav | True: Tamil | Pred: English | Similarity: 0.6547 | MISMATCH
IITMandi_YouTube/tam/tam_111.wav | True: Tamil | Pred: Assamese | Similarity: 0.5062 | MISMATCH
IITMandi_YouTube/tam/tam_298.wav | True: Tamil | Pred: English | Similarity: 0.6167 | MISMATCH
IITMandi_YouTube/tam/tam_273.wav | True: Tamil | Pred: Assamese | Similarity: 0.5474 | MISMATCH
IITMandi_YouTube/tam/tam_267.wav | True: Tamil | Pred: English | Similarity: 0.5486 | MISMATCH
IITMandi_YouTube/tam/tam_266.wav | True: Tamil | Pred: English | Similarity: 0.6385 | MISMATCH
IITMandi_YouTube/tam/tam_272.wav | True: Tamil | Pred: Assamese | Similarity: 0.5746 | MISMATCH
IITMandi_YouTube/tam/tam_299.wav | True: Tamil | Pred: English | Similarity: 0.5859 | MISMATCH
IITMandi_YouTube/tam/tam_110.wav | True: Tamil | Pred: Assamese | Similarity: 0.4930 | MISMATCH
IITMandi_YouTube/tam/tam_104.wav | True: Tamil | Pred: English | Similarity: 0.6705 | MISMATCH
IITMandi_YouTube/tam/tam_138.wav | True: Tamil | Pred: Assamese | Similarity: 0.5886 | MISMATCH
IITMandi_YouTube/tam/tam_27.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5257 | MISMATCH
IITMandi_YouTube/tam/tam_33.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5768 | MISMATCH
IITMandi_YouTube/tam/tam_3.wav | True: Tamil | Pred: Urdu | Similarity: 0.6036 | MISMATCH
IITMandi_YouTube/tam/tam_312.wav | True: Tamil | Pred: English | Similarity: 0.5743 | MISMATCH
IITMandi_YouTube/tam/tam_306.wav | True: Tamil | Pred: English | Similarity: 0.6401 | MISMATCH
IITMandi_YouTube/tam/tam_54.wav | True: Tamil | Pred: English | Similarity: 0.5688 | MISMATCH
IITMandi_YouTube/tam/tam_40.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5677 | MISMATCH
IITMandi_YouTube/tam/tam_68.wav | True: Tamil | Pred: Urdu | Similarity: 0.6431 | MISMATCH
IITMandi_YouTube/tam/tam_188.wav | True: Tamil | Pred: English | Similarity: 0.6440 | MISMATCH
IITMandi_YouTube/tam/tam_97.wav | True: Tamil | Pred: English | Similarity: 0.6282 | MISMATCH
IITMandi_YouTube/tam/tam_163.wav | True: Tamil | Pred: Hindi | Similarity: 0.5486 | MISMATCH
IITMandi_YouTube/tam/tam_177.wav | True: Tamil | Pred: English | Similarity: 0.6428 | MISMATCH
IITMandi_YouTube/tam/tam_83.wav | True: Tamil | Pred: English | Similarity: 0.6044 | MISMATCH
IITMandi_YouTube/tam/tam_215.wav | True: Tamil | Pred: English | Similarity: 0.6131 | MISMATCH
IITMandi_YouTube/tam/tam_201.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5916 | MISMATCH
IITMandi_YouTube/tam/tam_229.wav | True: Tamil | Pred: English | Similarity: 0.5905 | MISMATCH
IITMandi_YouTube/tam/tam_228.wav | True: Tamil | Pred: English | Similarity: 0.6110 | MISMATCH
IITMandi_YouTube/tam/tam_200.wav | True: Tamil | Pred: English | Similarity: 0.6156 | MISMATCH
IITMandi_YouTube/tam/tam_214.wav | True: Tamil | Pred: Assamese | Similarity: 0.5499 | MISMATCH
IITMandi_YouTube/tam/tam_176.wav | True: Tamil | Pred: English | Similarity: 0.6736 | MISMATCH
IITMandi_YouTube/tam/tam_82.wav | True: Tamil | Pred: Punjabi | Similarity: 0.4513 | MISMATCH
IITMandi_YouTube/tam/tam_96.wav | True: Tamil | Pred: English | Similarity: 0.5602 | MISMATCH
IITMandi_YouTube/tam/tam_162.wav | True: Tamil | Pred: Punjabi | Similarity: 0.5609 | MISMATCH
IITMandi_YouTube/tam/tam_189.wav | True: Tamil | Pred: English | Similarity: 0.6595 | MISMATCH
IITMandi_YouTube/tam/tam_69.wav | True: Tamil | Pred: Urdu | Similarity: 0.6044 | MISMATCH
IITMandi_YouTube/tam/tam_41.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5805 | MISMATCH
IITMandi_YouTube/tam/tam_55.wav | True: Tamil | Pred: English | Similarity: 0.6294 | MISMATCH
IITMandi_YouTube/tam/tam_43.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5818 | MISMATCH
IITMandi_YouTube/tam/tam_57.wav | True: Tamil | Pred: Urdu | Similarity: 0.6070 | MISMATCH
IITMandi_YouTube/tam/tam_80.wav | True: Tamil | Pred: Punjabi | Similarity: 0.4254 | MISMATCH
IITMandi_YouTube/tam/tam_174.wav | True: Tamil | Pred: English | Similarity: 0.6953 | MISMATCH
IITMandi_YouTube/tam/tam_160.wav | True: Tamil | Pred: Bengali | Similarity: 0.5432 | MISMATCH
IITMandi_YouTube/tam/tam_94.wav | True: Tamil | Pred: Punjabi | Similarity: 0.5495 | MISMATCH
IITMandi_YouTube/tam/tam_148.wav | True: Tamil | Pred: Bengali | Similarity: 0.5419 | MISMATCH
IITMandi_YouTube/tam/tam_202.wav | True: Tamil | Pred: Assamese | Similarity: 0.6238 | MISMATCH
IITMandi_YouTube/tam/tam_216.wav | True: Tamil | Pred: Bengali | Similarity: 0.5860 | MISMATCH
IITMandi_YouTube/tam/tam_217.wav | True: Tamil | Pred: English | Similarity: 0.5767 | MISMATCH
IITMandi_YouTube/tam/tam_203.wav | True: Tamil | Pred: Assamese | Similarity: 0.6128 | MISMATCH
IITMandi_YouTube/tam/tam_149.wav | True: Tamil | Pred: Bengali | Similarity: 0.5954 | MISMATCH
IITMandi_YouTube/tam/tam_161.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5732 | MISMATCH
IITMandi_YouTube/tam/tam_95.wav | True: Tamil | Pred: English | Similarity: 0.5658 | MISMATCH
IITMandi_YouTube/tam/tam_81.wav | True: Tamil | Pred: English | Similarity: 0.5000 | MISMATCH
IITMandi_YouTube/tam/tam_175.wav | True: Tamil | Pred: English | Similarity: 0.6425 | MISMATCH
IITMandi_YouTube/tam/tam_56.wav | True: Tamil | Pred: English | Similarity: 0.6134 | MISMATCH
IITMandi_YouTube/tam/tam_42.wav | True: Tamil | Pred: Bengali | Similarity: 0.5870 | MISMATCH
IITMandi_YouTube/tam/tam_46.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5272 | MISMATCH
IITMandi_YouTube/tam/tam_52.wav | True: Tamil | Pred: English | Similarity: 0.6131 | MISMATCH
IITMandi_YouTube/tam/tam_159.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5391 | MISMATCH
IITMandi_YouTube/tam/tam_171.wav | True: Tamil | Pred: English | Similarity: 0.6712 | MISMATCH
IITMandi_YouTube/tam/tam_85.wav | True: Tamil | Pred: English | Similarity: 0.6463 | MISMATCH
IITMandi_YouTube/tam/tam_91.wav | True: Tamil | Pred: English | Similarity: 0.6174 | MISMATCH
IITMandi_YouTube/tam/tam_165.wav | True: Tamil | Pred: Assamese | Similarity: 0.5179 | MISMATCH
IITMandi_YouTube/tam/tam_207.wav | True: Tamil | Pred: Assamese | Similarity: 0.5980 | MISMATCH
IITMandi_YouTube/tam/tam_213.wav | True: Tamil | Pred: Assamese | Similarity: 0.5988 | MISMATCH
IITMandi_YouTube/tam/tam_212.wav | True: Tamil | Pred: Assamese | Similarity: 0.6116 | MISMATCH
IITMandi_YouTube/tam/tam_206.wav | True: Tamil | Pred: Assamese | Similarity: 0.5983 | MISMATCH
IITMandi_YouTube/tam/tam_90.wav | True: Tamil | Pred: English | Similarity: 0.6317 | MISMATCH
IITMandi_YouTube/tam/tam_164.wav | True: Tamil | Pred: Bengali | Similarity: 0.5822 | MISMATCH
IITMandi_YouTube/tam/tam_170.wav | True: Tamil | Pred: English | Similarity: 0.6776 | MISMATCH
IITMandi_YouTube/tam/tam_84.wav | True: Tamil | Pred: English | Similarity: 0.5974 | MISMATCH
IITMandi_YouTube/tam/tam_158.wav | True: Tamil | Pred: Bengali | Similarity: 0.5955 | MISMATCH
IITMandi_YouTube/tam/tam_53.wav | True: Tamil | Pred: Urdu | Similarity: 0.5730 | MISMATCH
IITMandi_YouTube/tam/tam_47.wav | True: Tamil | Pred: Bengali | Similarity: 0.5724 | MISMATCH
IITMandi_YouTube/tam/tam_199.wav | True: Tamil | Pred: English | Similarity: 0.5031 | MISMATCH
IITMandi_YouTube/tam/tam_79.wav | True: Tamil | Pred: English | Similarity: 0.6824 | MISMATCH
IITMandi_YouTube/tam/tam_51.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5919 | MISMATCH
IITMandi_YouTube/tam/tam_45.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5620 | MISMATCH
IITMandi_YouTube/tam/tam_166.wav | True: Tamil | Pred: Manipuri | Similarity: 0.5598 | MISMATCH
IITMandi_YouTube/tam/tam_92.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5249 | MISMATCH
IITMandi_YouTube/tam/tam_86.wav | True: Tamil | Pred: English | Similarity: 0.5993 | MISMATCH
IITMandi_YouTube/tam/tam_172.wav | True: Tamil | Pred: English | Similarity: 0.6915 | MISMATCH
IITMandi_YouTube/tam/tam_238.wav | True: Tamil | Pred: Bengali | Similarity: 0.5754 | MISMATCH
IITMandi_YouTube/tam/tam_210.wav | True: Tamil | Pred: Assamese | Similarity: 0.5548 | MISMATCH
IITMandi_YouTube/tam/tam_204.wav | True: Tamil | Pred: English | Similarity: 0.6308 | MISMATCH
IITMandi_YouTube/tam/tam_205.wav | True: Tamil | Pred: Assamese | Similarity: 0.6127 | MISMATCH
IITMandi_YouTube/tam/tam_211.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5615 | MISMATCH
IITMandi_YouTube/tam/tam_239.wav | True: Tamil | Pred: Bengali | Similarity: 0.5995 | MISMATCH
IITMandi_YouTube/tam/tam_87.wav | True: Tamil | Pred: Punjabi | Similarity: 0.5677 | MISMATCH
IITMandi_YouTube/tam/tam_173.wav | True: Tamil | Pred: English | Similarity: 0.6577 | MISMATCH
IITMandi_YouTube/tam/tam_167.wav | True: Tamil | Pred: Assamese | Similarity: 0.5225 | MISMATCH
IITMandi_YouTube/tam/tam_93.wav | True: Tamil | Pred: Bengali | Similarity: 0.5259 | MISMATCH
IITMandi_YouTube/tam/tam_44.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5139 | MISMATCH
IITMandi_YouTube/tam/tam_50.wav | True: Tamil | Pred: Sindhi | Similarity: 0.5844 | MISMATCH
IITMandi_YouTube/tam/tam_78.wav | True: Tamil | Pred: English | Similarity: 0.6197 | MISMATCH
IITMandi_YouTube/tam/tam_198.wav | True: Tamil | Pred: English | Similarity: 0.5396 | MISMATCH
IITMandi_YouTube/kan/kan277.wav | True: Kannada | Pred: Bengali | Similarity: 0.5764 | MISMATCH
IITMandi_YouTube/kan/kan263.wav | True: Kannada | Pred: Odia | Similarity: 0.6205 | MISMATCH
IITMandi_YouTube/kan/kan288.wav | True: Kannada | Pred: Bengali | Similarity: 0.5901 | MISMATCH
IITMandi_YouTube/kan/kan303.wav | True: Kannada | Pred: English | Similarity: 0.6264 | MISMATCH
IITMandi_YouTube/kan/kan317.wav | True: Kannada | Pred: English | Similarity: 0.6811 | MISMATCH
IITMandi_YouTube/kan/kan67.wav | True: Kannada | Pred: English | Similarity: 0.6744 | MISMATCH
IITMandi_YouTube/kan/kan98.wav | True: Kannada | Pred: English | Similarity: 0.6038 | MISMATCH
IITMandi_YouTube/kan/kan101.wav | True: Kannada | Pred: English | Similarity: 0.7335 | MISMATCH
IITMandi_YouTube/kan/kan115.wav | True: Kannada | Pred: English | Similarity: 0.5730 | MISMATCH
IITMandi_YouTube/kan/kan129.wav | True: Kannada | Pred: English | Similarity: 0.5089 | MISMATCH
IITMandi_YouTube/kan/kan128.wav | True: Kannada | Pred: Bengali | Similarity: 0.6061 | MISMATCH
IITMandi_YouTube/kan/kan114.wav | True: Kannada | Pred: Bengali | Similarity: 0.5979 | MISMATCH
IITMandi_YouTube/kan/kan100.wav | True: Kannada | Pred: Punjabi | Similarity: 0.5733 | MISMATCH
IITMandi_YouTube/kan/kan99.wav | True: Kannada | Pred: Urdu | Similarity: 0.5779 | MISMATCH
IITMandi_YouTube/kan/kan66.wav | True: Kannada | Pred: English | Similarity: 0.5184 | MISMATCH
IITMandi_YouTube/kan/kan72.wav | True: Kannada | Pred: Odia | Similarity: 0.5588 | MISMATCH
IITMandi_YouTube/kan/kan316.wav | True: Kannada | Pred: English | Similarity: 0.5838 | MISMATCH
IITMandi_YouTube/kan/kan302.wav | True: Kannada | Pred: Gujarati | Similarity: 0.6232 | MISMATCH
IITMandi_YouTube/kan/kan289.wav | True: Kannada | Pred: English | Similarity: 0.6417 | MISMATCH
IITMandi_YouTube/kan/kan262.wav | True: Kannada | Pred: Odia | Similarity: 0.3413 | MISMATCH
IITMandi_YouTube/kan/kan276.wav | True: Kannada | Pred: English | Similarity: 0.4556 | MISMATCH
IITMandi_YouTube/kan/kan260.wav | True: Kannada | Pred: English | Similarity: 0.6183 | MISMATCH
IITMandi_YouTube/kan/kan274.wav | True: Kannada | Pred: Hindi | Similarity: 0.5476 | MISMATCH
IITMandi_YouTube/kan/kan248.wav | True: Kannada | Pred: Urdu | Similarity: 0.5903 | MISMATCH
IITMandi_YouTube/kan/kan314.wav | True: Kannada | Pred: English | Similarity: 0.5774 | MISMATCH
IITMandi_YouTube/kan/kan58.wav | True: Kannada | Pred: English | Similarity: 0.5437 | MISMATCH
IITMandi_YouTube/kan/kan300.wav | True: Kannada | Pred: Gujarati | Similarity: 0.6195 | MISMATCH
IITMandi_YouTube/kan/kan64.wav | True: Kannada | Pred: English | Similarity: 0.5559 | MISMATCH
IITMandi_YouTube/kan/kan328.wav | True: Kannada | Pred: Odia | Similarity: 0.5848 | MISMATCH
IITMandi_YouTube/kan/kan70.wav | True: Kannada | Pred: English | Similarity: 0.6112 | MISMATCH
IITMandi_YouTube/kan/kan116.wav | True: Kannada | Pred: Bengali | Similarity: 0.6108 | MISMATCH
IITMandi_YouTube/kan/kan102.wav | True: Kannada | Pred: Manipuri | Similarity: 0.4932 | MISMATCH
IITMandi_YouTube/kan/kan103.wav | True: Kannada | Pred: Urdu | Similarity: 0.5738 | MISMATCH
IITMandi_YouTube/kan/kan117.wav | True: Kannada | Pred: Odia | Similarity: 0.6183 | MISMATCH
IITMandi_YouTube/kan/kan71.wav | True: Kannada | Pred: Hindi | Similarity: 0.5205 | MISMATCH
IITMandi_YouTube/kan/kan329.wav | True: Kannada | Pred: English | Similarity: 0.7007 | MISMATCH
IITMandi_YouTube/kan/kan65.wav | True: Kannada | Pred: Gujarati | Similarity: 0.6105 | MISMATCH
IITMandi_YouTube/kan/kan301.wav | True: Kannada | Pred: Bengali | Similarity: 0.5958 | MISMATCH
IITMandi_YouTube/kan/kan59.wav | True: Kannada | Pred: English | Similarity: 0.6469 | MISMATCH
IITMandi_YouTube/kan/kan315.wav | True: Kannada | Pred: Gujarati | Similarity: 0.5903 | MISMATCH
IITMandi_YouTube/kan/kan2as.wav | True: Kannada | Pred: Gujarati | Similarity: 0.6224 | MISMATCH
IITMandi_YouTube/kan/kan249.wav | True: Kannada | Pred: Urdu | Similarity: 0.5899 | MISMATCH
IITMandi_YouTube/kan/kan275.wav | True: Kannada | Pred: Sindhi | Similarity: 0.5303 | MISMATCH
IITMandi_YouTube/kan/kan261.wav | True: Kannada | Pred: English | Similarity: 0.5844 | MISMATCH
IITMandi_YouTube/kan/kan259.wav | True: Kannada | Pred: Hindi | Similarity: 0.4570 | MISMATCH
IITMandi_YouTube/kan/kan265.wav | True: Kannada | Pred: English | Similarity: 0.5325 | MISMATCH
IITMandi_YouTube/kan/kan271.wav | True: Kannada | Pred: English | Similarity: 0.4972 | MISMATCH
IITMandi_YouTube/kan/kan61.wav | True: Kannada | Pred: Gujarati | Similarity: 0.5500 | MISMATCH
IITMandi_YouTube/kan/kan339.wav | True: Kannada | Pred: English | Similarity: 0.6493 | MISMATCH
IITMandi_YouTube/kan/kan75.wav | True: Kannada | Pred: Marathi | Similarity: 0.6017 | MISMATCH
IITMandi_YouTube/kan/kan311.wav | True: Kannada | Pred: English | Similarity: 0.4907 | MISMATCH
IITMandi_YouTube/kan/kan49.wav | True: Kannada | Pred: English | Similarity: 0.5461 | MISMATCH
IITMandi_YouTube/kan/kan305.wav | True: Kannada | Pred: Assamese | Similarity: 0.5275 | MISMATCH
IITMandi_YouTube/kan/kan113.wav | True: Kannada | Pred: Manipuri | Similarity: 0.6026 | MISMATCH
IITMandi_YouTube/kan/kan107.wav | True: Kannada | Pred: English | Similarity: 0.5901 | MISMATCH
IITMandi_YouTube/kan/kan106.wav | True: Kannada | Pred: Bengali | Similarity: 0.5891 | MISMATCH
IITMandi_YouTube/kan/kan112.wav | True: Kannada | Pred: Hindi | Similarity: 0.5278 | MISMATCH
IITMandi_YouTube/kan/kan48.wav | True: Kannada | Pred: English | Similarity: 0.6317 | MISMATCH
IITMandi_YouTube/kan/kan74.wav | True: Kannada | Pred: Bengali | Similarity: 0.5902 | MISMATCH
IITMandi_YouTube/kan/kan338.wav | True: Kannada | Pred: English | Similarity: 0.6615 | MISMATCH
IITMandi_YouTube/kan/kan60.wav | True: Kannada | Pred: English | Similarity: 0.5765 | MISMATCH
IITMandi_YouTube/kan/kan270.wav | True: Kannada | Pred: Assamese | Similarity: 0.5793 | MISMATCH
IITMandi_YouTube/kan/kan264.wav | True: Kannada | Pred: English | Similarity: 0.6460 | MISMATCH
